valid_time_utc,lead_hour,variable,status,n,rmse,bias,mae,p95_abs,p99_abs,max_abs,corr,finite_fraction,cpu_shape,gpu_shape,reason,cpu_file,gpu_file
2026-04-29T22:00:00+00:00,4,PSFC,OK,8344,198.14027833106343,141.26395182915869,154.2227470712488,406.07382812499986,538.5440624999999,642.125,0.9985326069565923,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
2026-04-29T22:00:00+00:00,4,RAINNC,OK,8344,0.0029740064827234597,7.194740670113972e-05,7.194740670113972e-05,0.0,0.0,0.23327791690826416,,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
2026-04-29T22:00:00+00:00,4,T,OK,367136,3.1984172101137567,-0.40681356150592973,2.4018367027369827,6.6365966796875,8.110339355468753,9.87115478515625,0.9987592997176821,1.0,"[44, 56, 149]","[44, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
2026-04-29T22:00:00+00:00,4,U,OK,369600,3.403879807484432,0.7253906548514576,2.411872585350207,6.949991798400878,11.69936981201173,22.538740158081055,0.9336567164492606,1.0,"[44, 56, 150]","[44, 56, 150]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
2026-04-29T22:00:00+00:00,4,V,OK,373692,10.310284994360522,-3.5252061519786215,7.5560036595217746,23.320570278167743,28.713064374923754,38.73639917373657,-0.20273901266059333,1.0,"[44, 57, 149]","[44, 57, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
2026-04-29T22:00:00+00:00,4,W,OK,375480,0.1509661504411755,-0.0197468258187193,0.09988294470961474,0.29030235335230825,0.4267799407802527,3.796334907412529,0.19681915580634735,1.0,"[45, 56, 149]","[45, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
2026-04-29T23:00:00+00:00,5,T2,OK,8344,1.2525551405275095,0.5123476630089266,0.5448370994794631,3.4529983520507805,5.840255432128906,7.1270751953125,0.8599288478044724,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
2026-04-29T23:00:00+00:00,5,U10,OK,8344,2.6676322145824907,-1.6849830842118207,2.1854858621616557,4.896852362155913,6.818870337009424,12.451808333396912,0.4762709132227331,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
2026-04-29T23:00:00+00:00,5,V10,OK,8344,3.728074113252879,3.0688142082041168,3.3707746839197834,5.786903065443038,7.387593007087707,10.440560817718506,0.09492098738019494,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
2026-04-29T23:00:00+00:00,5,PSFC,OK,8344,285.6456583102391,250.1849364063998,250.19217027205178,491.19374999999997,606.422890625,674.265625,0.9985386161437886,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
