timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/28 17:11:00.702, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:00.902, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:01.102, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:01.302, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:01.502, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:01.702, 21855 MiB, 10257 MiB, 3 %
2026/05/28 17:11:01.903, 21855 MiB, 10257 MiB, 3 %
2026/05/28 17:11:02.103, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:02.303, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:02.503, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:02.703, 21855 MiB, 10257 MiB, 3 %
2026/05/28 17:11:02.903, 21855 MiB, 10257 MiB, 3 %
2026/05/28 17:11:03.103, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:03.303, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:03.503, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:03.704, 21856 MiB, 10256 MiB, 0 %
2026/05/28 17:11:03.904, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:04.104, 21855 MiB, 10257 MiB, 3 %
2026/05/28 17:11:04.304, 21855 MiB, 10257 MiB, 3 %
2026/05/28 17:11:04.504, 21855 MiB, 10257 MiB, 3 %
2026/05/28 17:11:04.704, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:04.904, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:05.104, 21855 MiB, 10257 MiB, 3 %
2026/05/28 17:11:05.305, 21733 MiB, 10379 MiB, 3 %
2026/05/28 17:11:05.505, 21489 MiB, 10623 MiB, 3 %
2026/05/28 17:11:05.705, 21489 MiB, 10623 MiB, 0 %
2026/05/28 17:11:05.905, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:06.105, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:06.305, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:06.505, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:06.705, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:06.905, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:07.106, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:07.306, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:07.506, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:07.706, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:07.906, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:08.106, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:08.306, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:08.506, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:08.707, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:08.907, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:09.107, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:09.307, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:09.507, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:09.707, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:09.907, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:10.107, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:10.308, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:10.508, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:10.708, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:10.908, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:11.108, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:11.308, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:11.509, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:11.709, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:11.911, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:12.111, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:12.311, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:12.511, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:12.711, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:12.912, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:13.112, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:13.312, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:13.512, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:13.712, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:13.912, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:14.112, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:14.312, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:14.513, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:14.713, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:14.913, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:15.113, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:15.313, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:15.514, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:15.714, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:15.918, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:16.118, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:16.318, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:16.518, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:16.718, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:16.919, 3352 MiB, 28760 MiB, 0 %
2026/05/28 17:11:17.119, 3352 MiB, 28760 MiB, 0 %
