Range,Style,Total Proj Time (ns),Total Range Time (ns),Range Instances,Proj Avg (ns),Proj Med (ns),Proj Min (ns),Proj Max (ns),Proj StdDev (ns),Total GPU Ops,Avg GPU Ops,Avg Range Lvl,Avg Num Child
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.230#",PushPop,398774,1518906,270,1476.9,1472.0,1440,1664,28.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.136#",PushPop,398755,1670579,270,1476.9,1472.0,1439,1664,32.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.238#",PushPop,398473,1779982,270,1475.8,1472.0,1440,1568,23.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.222#",PushPop,398396,1770691,270,1475.5,1472.0,1440,1600,23.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.138#",PushPop,398340,1576570,270,1475.3,1472.0,1440,1728,31.4,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_slice_fusion.47#,PushPop,398337,471514,8,49792.1,47744.5,42880,60672,6575.0,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.135#",PushPop,398225,1553157,270,1474.9,1472.0,1408,1664,37.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.224#",PushPop,398054,1630792,270,1474.3,1472.0,1440,1695,31.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.144#",PushPop,397966,1575953,270,1473.9,1472.0,1440,2304,58.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.142#",PushPop,397795,1673955,270,1473.3,1472.0,1440,1696,29.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.220#",PushPop,397373,1956166,270,1471.8,1472.0,1440,1600,26.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.236#",PushPop,397191,1569999,270,1471.1,1472.0,1440,1600,21.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.148#",PushPop,397037,1672011,270,1470.5,1472.0,1440,2112,47.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.158#",PushPop,394693,1566238,270,1461.8,1440.0,1408,2048,45.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.216#",PushPop,392542,3130756,270,1453.9,1440.0,1408,2528,90.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.244#",PushPop,391305,1708060,270,1449.3,1440.0,1408,1696,34.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.214#",PushPop,390896,2792928,270,1447.8,1440.0,1407,1856,59.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.188#",PushPop,390420,1716340,270,1446.0,1440.0,1376,2464,86.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.184#",PushPop,390356,2021758,270,1445.8,1440.0,1408,1664,32.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.192#",PushPop,390235,1713738,270,1445.3,1440.0,1376,3264,115.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.200#",PushPop,390063,1970786,270,1444.7,1440.0,1408,1728,37.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.190#",PushPop,390007,1748682,270,1444.5,1440.0,1407,1600,31.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.204#",PushPop,389693,1906699,270,1443.3,1440.0,1376,1888,44.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.208#",PushPop,389396,3058078,270,1442.2,1439.0,1407,3360,134.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.172#",PushPop,389298,1676110,270,1441.8,1440.0,1376,1664,38.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.180#",PushPop,389282,1890171,270,1441.8,1440.0,1408,1664,36.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.212#",PushPop,389274,2712678,270,1441.8,1440.0,1376,1792,56.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.252#",PushPop,389252,3829350,270,1441.7,1440.0,1376,1600,33.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.292#",PushPop,389177,1913596,270,1441.4,1440.0,1408,1664,34.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.210#",PushPop,389013,1988983,270,1440.8,1439.0,1376,2496,91.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.300#",PushPop,388760,2343218,270,1439.9,1440.0,1407,1824,50.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.260#",PushPop,388634,1600152,270,1439.4,1439.0,1407,1632,46.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.178#",PushPop,388503,1764389,270,1438.9,1440.0,1408,1600,27.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.182#",PushPop,388493,1626576,270,1438.9,1440.0,1407,1663,38.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.270#",PushPop,388446,1693520,270,1438.7,1440.0,1376,1632,29.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.186#",PushPop,388445,1687706,270,1438.7,1440.0,1376,1600,33.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.276#",PushPop,388357,1734235,270,1438.4,1440.0,1408,1632,30.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.162#",PushPop,388188,1682697,270,1437.7,1440.0,1376,1632,34.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.262#",PushPop,388182,1703162,270,1437.7,1440.0,1407,1632,30.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.254#",PushPop,388060,1617457,270,1437.3,1440.0,1408,1664,29.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.280#",PushPop,388060,1660014,270,1437.3,1440.0,1407,1632,31.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.246#",PushPop,387415,1677443,270,1434.9,1440.0,1376,1600,28.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.206#",PushPop,387404,1973528,270,1434.8,1439.0,1376,1696,35.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.202#",PushPop,387349,2006014,270,1434.6,1439.0,1376,1729,43.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.288#",PushPop,387346,1976474,270,1434.6,1440.0,1408,1568,27.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.198#",PushPop,387265,1671314,270,1434.3,1440.0,1408,1632,29.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.196#",PushPop,387149,1741449,270,1433.9,1439.0,1376,1664,36.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.194#",PushPop,387125,1655383,270,1433.8,1439.0,1407,2720,83.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.166#",PushPop,387063,1720773,270,1433.6,1440.0,1376,1664,31.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.170#",PushPop,387031,1620855,270,1433.4,1440.0,1376,1568,25.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.176#",PushPop,386893,1681518,270,1432.9,1439.0,1376,1568,29.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.248#",PushPop,386830,1846089,270,1432.7,1439.0,1376,1568,29.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.284#",PushPop,386623,1770024,270,1431.9,1439.0,1376,1632,34.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.296#",PushPop,386582,1807567,270,1431.8,1408.0,1376,1760,49.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.174#",PushPop,386511,1727236,270,1431.5,1439.0,1376,1632,28.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.272#",PushPop,386505,1592361,270,1431.5,1439.0,1376,1536,25.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.294#",PushPop,386259,1830379,270,1430.6,1439.0,1376,1568,28.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.164#",PushPop,386123,1584978,270,1430.1,1439.0,1376,1632,32.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.256#",PushPop,385939,1709648,270,1429.4,1439.0,1376,1696,32.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.160#",PushPop,385621,1704779,270,1428.2,1439.0,1376,1568,22.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.278#",PushPop,385608,2067860,270,1428.2,1440.0,1376,1504,17.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.168#",PushPop,385411,1573966,270,1427.4,1439.0,1376,1536,23.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.286#",PushPop,385307,1900602,270,1427.1,1408.0,1376,1599,26.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.264#",PushPop,385151,1725210,270,1426.5,1408.0,1376,1568,25.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.268#",PushPop,385075,1727992,270,1426.2,1408.0,1376,1664,27.8,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_multiply_fusion.17#,PushPop,383200,542782,12,31933.3,29648.0,19936,47072,9424.0,18,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_compare_divide_multiply_fusion#,PushPop,369984,54350,8,46248.0,43040.0,42624,55616,5119.4,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_slice_fusion.47#,PushPop,348385,53051,8,43548.1,42880.5,42848,44992,946.3,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.33#,PushPop,347329,405135,8,43416.1,44544.0,34880,54113,7060.7,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_divide_fusion.5#,PushPop,344993,331713,8,43124.1,43520.5,36224,48928,3920.7,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_dynamic_update_slice_fusion.125#,PushPop,344834,562965,8,43104.3,17568.0,6432,249441,83543.9,20,2.5,0.0,2.0
TSL:XlaModule:#hlo_module=loop_slice_fusion.42#,PushPop,332961,390122,8,41620.1,40560.0,35584,52960,5703.5,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.379#",PushPop,329855,2184708,270,1221.7,1216.0,1088,1664,75.1,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_divide_multiply_fusion.5#,PushPop,326689,393352,8,40836.1,40896.5,32736,46560,4654.6,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.340#",PushPop,324319,2153404,270,1201.2,1184.0,1056,1664,75.0,270,1.0,2.0,0.0
TSL:Thunk:#hlo_op=loop_multiply_fusion.17#,PushPop,322944,67180,12,26912.0,22976.0,19840,47072,9192.2,12,1.0,1.0,0.0
TSL:Thunk:#hlo_op=input_transpose_fusion.33#,PushPop,313568,41560,8,39196.0,38576.0,34848,44672,4682.3,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_divide_fusion.5#,PushPop,310657,31160,8,38832.1,36656.5,36224,44256,3453.4,8,1.0,1.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_clamp_divide_fusion.2#",PushPop,309589,2017869,270,1146.6,1152.0,1120,1184,17.0,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_divide_fusion.2#,PushPop,293600,352125,8,36700.0,34992.0,31264,47776,6263.3,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_slice_fusion.42#,PushPop,292993,36420,8,36624.1,35568.0,35520,41024,2006.5,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_subtract_fusion.10#,PushPop,289952,402845,8,36244.0,35184.0,29696,43776,4745.0,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_divide_multiply_fusion.5#,PushPop,277601,45670,8,34700.1,32624.0,32416,38784,3030.1,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_add_fusion.29#,PushPop,270848,385451,8,33856.0,32592.0,29088,45184,5145.1,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_divide_fusion.91#,PushPop,265472,352901,8,33184.0,32416.0,28224,39232,3655.7,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=copy.3999#,PushPop,257408,3354312,90,2860.1,2784.0,2656,4704,359.7,90,1.0,3.0,0.0
TSL:Thunk:#hlo_op=loop_subtract_fusion.10#,PushPop,253600,46731,8,31700.0,29824.0,29696,35936,2702.3,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_divide_fusion.2#,PushPop,250912,27690,8,31364.0,31280.0,31168,31776,217.3,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_pad_transpose_fusion#,PushPop,247745,328802,8,30968.1,30000.0,26880,36416,4000.4,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=copy.3919#,PushPop,242745,367053,90,2697.2,2687.5,2655,3104,55.0,90,1.0,2.0,0.0
TSL:Thunk:#hlo_op=copy.3928#,PushPop,239931,344782,90,2665.9,2656.0,2623,2720,23.4,90,1.0,2.0,0.0
TSL:Thunk:#hlo_op=loop_add_fusion.29#,PushPop,237952,65170,8,29744.0,29264.0,29024,31072,828.5,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_divide_fusion.91#,PushPop,235520,33740,8,29440.0,28464.0,28224,31648,1495.6,8,1.0,1.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.357#",PushPop,227969,1482442,270,844.3,768.0,736,1216,131.2,270,1.0,2.0,0.0
TSL:Thunk:#hlo_op=loop_pad_transpose_fusion#,PushPop,219585,29970,8,27448.1,27488.0,26880,27840,324.8,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_divide_fusion.6#,PushPop,217696,287444,8,27212.0,25760.0,22112,38208,5253.4,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_slice_fusion.40#,PushPop,214816,371663,8,26852.0,10960.0,5856,140480,46112.5,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.355#",PushPop,214394,1442979,270,794.1,800.0,736,1312,56.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.385#",PushPop,213596,1295688,270,791.1,800.0,768,832,19.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.363#",PushPop,213530,1343564,270,790.9,800.0,768,832,18.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.392#",PushPop,213183,1303799,270,789.6,800.0,768,832,17.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.367#",PushPop,213118,1309766,270,789.3,800.0,768,832,17.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.371#",PushPop,212954,1307857,270,788.7,800.0,768,832,17.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.370#",PushPop,212922,1402689,270,788.6,800.0,736,832,17.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.358#",PushPop,212731,1445277,270,787.9,800.0,768,1056,24.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.351#",PushPop,212671,1307692,270,787.7,800.0,768,832,16.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.348#",PushPop,212669,1344271,270,787.7,800.0,768,1024,21.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.373#",PushPop,212668,3430543,270,787.7,800.0,768,832,17.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.372#",PushPop,212635,1380204,270,787.5,800.0,768,832,16.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.345#",PushPop,212634,1337998,270,787.5,800.0,768,832,16.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.375#",PushPop,212607,1392768,270,787.4,800.0,768,832,16.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.341#",PushPop,212572,1289465,270,787.3,800.0,768,864,17.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.387#",PushPop,212569,1318079,270,787.3,800.0,768,832,16.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.388#",PushPop,212544,1270326,270,787.2,800.0,768,832,16.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.380#",PushPop,212542,1356408,270,787.2,800.0,768,1056,24.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.366#",PushPop,212540,1391358,270,787.2,800.0,736,832,16.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.353#",PushPop,212479,1334728,270,787.0,800.0,736,832,17.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.381#",PushPop,212478,1338635,270,787.0,800.0,736,832,17.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.354#",PushPop,212446,1344156,270,786.8,800.0,736,832,16.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.344#",PushPop,212414,1350233,270,786.7,800.0,768,832,16.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.378#",PushPop,212410,1281521,270,786.7,800.0,768,832,16.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.376#",PushPop,212407,1322823,270,786.7,800.0,768,832,17.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.346#",PushPop,212318,1304399,270,786.4,800.0,768,864,17.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.361#",PushPop,212316,1313769,270,786.4,800.0,768,832,16.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.336#",PushPop,212285,1357847,270,786.2,800.0,768,832,17.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.347#",PushPop,212281,1376695,270,786.2,800.0,768,832,16.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.389#",PushPop,212251,1885863,270,786.1,800.0,736,832,18.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.364#",PushPop,212247,1396278,270,786.1,800.0,768,832,16.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.369#",PushPop,212215,1352772,270,786.0,800.0,736,832,16.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.343#",PushPop,212191,1405267,270,785.9,800.0,736,832,18.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.383#",PushPop,212191,1307842,270,785.9,800.0,736,832,17.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.393#",PushPop,212063,1332239,270,785.4,800.0,768,831,16.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.386#",PushPop,212061,1386436,270,785.4,800.0,768,832,17.3,270,1.0,2.0,0.0
